time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,snow_cm,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv,condition_text,condition_icon,condition_code,date
1742058000,2025-03-15 13:00,7.1,44.7,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",8.3,13.3,166,SSE,1020.0,30.12,0.0,0.0,0.0,88,100,4.6,40.2,4.6,40.2,7.1,44.7,5.3,41.5,0,0,0,0,10.0,6.0,13.2,21.3,2.0,,,0,2025-03-15
1742061600,2025-03-15 14:00,7.4,45.3,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",8.7,14.0,158,SSE,1019.0,30.09,0.0,0.0,0.0,88,100,4.8,40.6,4.8,40.6,7.4,45.3,5.6,42.0,0,0,0,0,10.0,6.0,14.1,22.7,2.0,,,0,2025-03-15
1742065200,2025-03-15 15:00,7.5,45.6,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",9.4,15.1,153,SSE,1018.0,30.06,0.0,0.0,0.0,90,100,4.9,40.8,4.9,40.8,7.5,45.6,6.2,43.1,0,0,0,0,10.0,6.0,14.3,23.1,2.0,,,0,2025-03-15
1742068800,2025-03-15 16:00,7.7,45.8,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",10.5,16.9,145,SE,1018.0,30.05,0.0,0.0,0.0,92,100,4.8,40.6,4.8,40.6,7.7,45.8,6.5,43.7,0,0,0,0,10.0,6.0,14.9,24.0,2.0,,,0,2025-03-15
1742072400,2025-03-15 17:00,7.6,45.6,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.0,17.6,143,SE,1017.0,30.04,0.0,0.0,0.0,93,100,4.6,40.2,4.6,40.2,7.6,45.6,6.8,44.2,0,0,0,0,10.0,6.0,13.8,22.2,2.0,,,0,2025-03-15
1742076000,2025-03-15 18:00,7.4,45.4,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",9.1,14.6,144,SE,1017.0,30.04,0.0,0.0,0.0,95,100,4.8,40.6,4.8,40.6,7.4,45.4,6.8,44.2,0,0,0,0,10.0,6.0,16.5,26.5,2.0,,,0,2025-03-15
1742079600,2025-03-15 19:00,7.3,45.1,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",8.0,12.9,144,SE,1017.0,30.04,0.1,0.0,0.0,96,100,4.8,40.7,4.8,40.7,7.3,45.1,6.7,44.1,1,100,0,0,10.0,6.0,17.4,28.0,2.0,,,0,2025-03-15
1742083200,2025-03-15 20:00,7.3,45.1,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",7.3,11.8,150,SSE,1018.0,30.05,0.2,0.01,0.0,97,100,5.1,41.1,5.1,41.1,7.3,45.1,6.7,44.1,1,100,0,0,10.0,6.0,13.9,22.4,0.0,,,0,2025-03-15
1742086800,2025-03-15 21:00,7.3,45.2,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",9.2,14.8,150,SSE,1017.0,30.04,0.1,0.0,0.0,98,100,4.7,40.4,4.7,40.4,7.3,45.2,6.9,44.5,1,100,0,0,10.0,6.0,15.7,25.3,0.0,,,0,2025-03-15
1742090400,2025-03-15 22:00,6.6,43.9,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",8.3,13.3,150,SSE,1017.0,30.04,0.1,0.0,0.0,98,100,4.0,39.2,4.0,39.2,6.6,43.9,7.1,44.7,1,100,0,0,10.0,6.0,14.6,23.5,0.0,,,0,2025-03-15
1742094000,2025-03-15 23:00,7.1,44.8,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",7.2,11.5,154,SSE,1021.0,30.14,0.0,0.0,0.0,86,100,4.9,40.8,4.9,40.8,7.1,44.8,3.7,38.6,0,0,0,0,0.0,0.0,12.2,19.6,0.0,,,0,2025-03-15
1742097600,2025-03-16 00:00,7.9,46.2,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",8.5,13.7,160,SSE,1019.0,30.08,0.0,0.0,0.0,97,100,5.5,41.9,5.5,41.9,7.9,46.2,7.1,44.8,0,0,0,0,10.0,6.0,12.1,19.5,0.0,,,0,2025-03-16
1742101200,2025-03-16 01:00,8.1,46.7,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",6.9,11.1,161,SSE,1018.0,30.07,0.0,0.0,0.0,97,100,6.2,43.2,6.2,43.2,8.1,46.7,7.5,45.5,0,0,0,0,10.0,6.0,11.1,17.8,0.0,,,0,2025-03-16
1742104800,2025-03-16 02:00,8.5,47.3,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",6.6,10.7,175,S,1018.0,30.06,0.0,0.0,0.0,96,100,6.7,44.0,6.7,44.0,8.5,47.3,7.9,46.1,0,0,0,0,10.0,6.0,9.7,15.6,0.0,,,0,2025-03-16
1742108400,2025-03-16 03:00,8.7,47.7,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",8.9,14.4,179,S,1017.0,30.04,0.0,0.0,0.0,96,100,6.4,43.6,6.4,43.6,8.7,47.7,8.2,46.8,0,0,0,0,10.0,6.0,13.2,21.2,0.0,,,0,2025-03-16
1742112000,2025-03-16 04:00,9.0,48.1,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",9.6,15.5,161,SSE,1017.0,30.03,0.0,0.0,0.0,96,100,6.6,43.8,6.6,43.8,9.0,48.1,8.4,47.1,0,0,0,0,10.0,6.0,14.6,23.4,0.0,,,0,2025-03-16
1742115600,2025-03-16 05:00,9.4,48.9,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",10.5,16.9,170,S,1017.0,30.03,0.0,0.0,0.0,96,100,7.0,44.5,7.0,44.5,9.4,48.9,8.6,47.4,0,0,0,0,10.0,6.0,16.3,26.2,0.0,,,0,2025-03-16
1742119200,2025-03-16 06:00,9.8,49.6,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",11.0,17.6,165,SSE,1017.0,30.03,0.0,0.0,0.0,96,100,7.4,45.2,7.4,45.2,9.8,49.6,9.2,48.6,0,0,0,0,10.0,6.0,17.5,28.2,0.0,,,0,2025-03-16
1742122800,2025-03-16 07:00,10.1,50.3,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",11.6,18.7,166,SSE,1017.0,30.02,0.0,0.0,0.0,96,100,7.7,45.8,7.7,45.8,10.1,50.3,9.5,49.2,0,0,0,0,10.0,6.0,18.0,29.0,0.0,,,0,2025-03-16
1742126400,2025-03-16 08:00,10.5,50.9,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",13.0,20.9,166,SSE,1017.0,30.02,0.0,0.0,0.0,96,100,7.9,46.2,7.9,46.2,10.5,50.9,9.9,49.8,0,0,0,0,10.0,6.0,20.9,33.6,3.0,,,0,2025-03-16
1742130000,2025-03-16 09:00,10.7,51.3,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",13.4,21.6,163,SSE,1017.0,30.02,0.0,0.0,0.0,96,100,8.1,46.6,8.1,46.6,10.7,51.3,10.2,50.3,0,0,0,0,10.0,6.0,23.1,37.1,3.0,,,0,2025-03-16
1742133600,2025-03-16 10:00,12.3,54.1,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.2,18.1,164,SSE,1017.0,30.02,0.0,0.0,0.0,96,100,10.4,50.7,10.4,50.7,12.3,54.1,11.6,52.9,0,0,0,0,10.0,6.0,23.2,37.4,3.0,,,0,2025-03-16
1742137200,2025-03-16 11:00,12.9,55.2,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.7,18.8,161,SSE,1017.0,30.02,0.0,0.0,0.0,96,100,11.1,52.0,11.1,52.0,12.9,55.2,11.9,53.4,0,0,0,0,10.0,6.0,23.8,38.3,3.0,,,0,2025-03-16
1742140800,2025-03-16 12:00,13.2,55.7,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",13.6,21.8,164,SSE,1016.0,30.0,0.0,0.0,0.0,94,100,11.2,52.2,11.2,52.2,13.2,55.7,11.9,53.5,0,0,0,0,10.0,6.0,27.6,44.4,3.0,,,0,2025-03-16
1742144400,2025-03-16 13:00,12.5,54.5,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",10.6,17.0,170,S,1016.0,30.0,0.0,0.0,0.0,92,100,10.8,51.4,10.8,51.4,12.5,54.5,11.3,52.4,0,0,0,0,10.0,6.0,26.4,42.5,3.0,,,0,2025-03-16
1742148000,2025-03-16 14:00,13.9,57.1,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.4,18.4,166,SSE,1015.0,29.96,0.0,0.0,0.0,91,100,12.5,54.4,12.5,54.4,13.9,57.1,12.1,53.9,0,0,0,0,10.0,6.0,25.7,41.4,3.0,,,0,2025-03-16
1742151600,2025-03-16 15:00,14.0,57.2,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.9,19.1,166,SSE,1014.0,29.95,0.0,0.0,0.0,93,100,12.5,54.5,12.5,54.5,14.0,57.2,12.4,54.3,0,0,0,0,10.0,6.0,25.9,41.7,3.0,,,0,2025-03-16
1742155200,2025-03-16 16:00,13.9,57.0,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",12.7,20.4,168,SSE,1013.0,29.9,0.0,0.0,0.0,95,100,12.3,54.1,12.3,54.1,13.9,57.0,12.4,54.3,0,0,0,0,10.0,6.0,26.9,43.2,3.0,,,0,2025-03-16
1742158800,2025-03-16 17:00,12.5,54.6,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",17.4,28.0,169,S,1012.0,29.87,0.0,0.0,0.0,96,100,10.0,50.0,10.0,50.0,12.5,54.6,12.1,53.7,0,0,0,0,10.0,6.0,35.3,56.8,3.0,,,0,2025-03-16
1742162400,2025-03-16 18:00,13.4,56.1,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",17.4,28.1,172,S,1013.0,29.9,0.0,0.0,0.0,97,100,11.1,52.0,11.1,52.0,13.4,56.1,11.9,53.4,0,0,0,0,10.0,6.0,36.0,58.0,3.0,,,0,2025-03-16
1742166000,2025-03-16 19:00,13.6,56.5,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",16.5,26.5,167,SSE,1012.0,29.89,0.0,0.0,0.0,97,100,11.5,52.6,11.5,52.6,13.6,56.5,11.9,53.5,0,0,0,0,10.0,6.0,33.1,53.2,3.0,,,0,2025-03-16
1742169600,2025-03-16 20:00,13.6,56.6,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",16.1,25.8,165,SSE,1012.0,29.89,0.0,0.0,0.0,98,100,11.6,52.8,11.6,52.8,13.6,56.6,12.0,53.5,0,0,0,0,9.0,5.0,34.7,55.9,0.0,,,0,2025-03-16
1742173200,2025-03-16 21:00,14.1,57.3,0,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/356.png', 'code': 1243}",16.6,26.7,177,S,1011.0,29.86,5.4,0.21,0.0,97,100,12.1,53.7,12.1,53.7,14.1,57.3,12.8,55.1,1,100,0,0,9.0,5.0,39.7,63.9,0.0,,,0,2025-03-16
1742176800,2025-03-16 22:00,14.3,57.8,0,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/356.png', 'code': 1243}",15.9,25.5,179,S,1011.0,29.86,2.6,0.1,0.0,96,100,12.5,54.4,12.5,54.4,14.3,57.8,13.6,56.4,1,100,0,0,2.0,1.0,38.8,62.5,0.0,,,0,2025-03-16
1742180400,2025-03-16 23:00,14.5,58.1,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",17.0,27.4,178,S,1010.0,29.83,0.2,0.01,0.0,97,100,12.6,54.6,12.6,54.6,14.5,58.1,12.1,53.8,1,100,0,0,10.0,6.0,30.8,49.6,0.0,,,0,2025-03-16
1742184000,2025-03-17 00:00,13.7,56.7,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",14.3,23.0,172,S,1010.0,29.83,0.4,0.02,0.0,95,100,11.9,53.4,11.9,53.4,13.7,56.7,12.8,55.1,1,100,0,0,7.0,4.0,28.8,46.3,0.0,,,0,2025-03-17
1742187600,2025-03-17 01:00,13.5,56.4,0,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/356.png', 'code': 1243}",13.6,22.0,160,SSE,1010.0,29.83,6.0,0.24,0.0,94,100,11.7,53.1,11.7,53.1,13.5,56.4,12.7,54.9,1,100,0,0,5.0,3.0,30.8,49.6,0.0,,,0,2025-03-17
1742191200,2025-03-17 02:00,13.5,56.3,0,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/356.png', 'code': 1243}",14.5,23.4,164,SSE,1010.0,29.83,3.3,0.13,0.0,94,100,11.5,52.8,11.5,52.8,13.5,56.3,12.6,54.6,1,100,0,0,5.0,3.0,26.9,43.2,0.0,,,0,2025-03-17
1742194800,2025-03-17 03:00,13.3,55.9,0,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/356.png', 'code': 1243}",6.7,10.8,170,S,1009.0,29.79,7.7,0.3,0.0,95,100,12.5,54.4,12.5,54.4,13.3,55.9,12.6,54.6,1,100,0,0,2.0,1.0,22.4,36.1,0.0,,,0,2025-03-17
1742198400,2025-03-17 04:00,12.2,54.0,0,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/356.png', 'code': 1243}",6.5,10.5,165,SSE,1008.0,29.76,6.6,0.26,0.0,95,100,11.3,52.3,11.3,52.3,12.2,54.0,11.4,52.6,1,100,0,0,2.0,1.0,14.6,23.5,0.0,,,0,2025-03-17
1742202000,2025-03-17 05:00,12.0,53.6,0,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/356.png', 'code': 1243}",9.8,15.8,169,S,1008.0,29.77,3.7,0.15,0.0,95,100,10.3,50.5,10.3,50.5,12.0,53.6,11.4,52.6,1,100,0,0,2.0,1.0,10.9,17.5,0.0,,,0,2025-03-17
1742205600,2025-03-17 06:00,11.7,53.1,0,"{'text': 'Moderate rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/night/299.png', 'code': 1186}",8.5,13.7,189,S,1007.0,29.75,0.5,0.02,0.0,96,100,10.2,50.3,10.2,50.3,11.7,53.1,11.2,52.1,1,100,0,0,10.0,6.0,15.1,24.3,0.0,,,0,2025-03-17
1742209200,2025-03-17 07:00,11.5,52.6,0,"{'text': 'Moderate rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/night/299.png', 'code': 1186}",7.6,12.2,185,S,1009.0,29.81,0.9,0.04,0.0,97,100,10.1,50.1,10.1,50.1,11.5,52.6,11.0,51.8,1,100,0,0,9.0,5.0,10.3,16.5,0.0,,,0,2025-03-17
1742212800,2025-03-17 08:00,11.5,52.8,1,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/356.png', 'code': 1243}",5.1,8.3,174,S,1008.0,29.77,1.6,0.06,0.0,98,100,10.8,51.4,10.8,51.4,11.5,52.8,10.9,51.6,1,100,0,0,10.0,6.0,9.7,15.6,3.0,,,0,2025-03-17
1742216400,2025-03-17 09:00,11.7,53.0,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",5.8,9.4,170,S,1010.0,29.84,0.1,0.0,0.0,94,100,10.7,51.3,10.7,51.3,11.7,53.0,10.7,51.3,1,100,0,0,10.0,6.0,10.6,17.1,3.0,,,0,2025-03-17
1742220000,2025-03-17 10:00,11.8,53.3,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",4.0,6.5,164,SSE,1011.0,29.85,0.1,0.0,0.0,93,100,11.5,52.6,11.5,52.6,11.8,53.3,10.7,51.2,1,100,0,0,0.0,0.0,7.3,11.7,3.0,,,0,2025-03-17
1742223600,2025-03-17 11:00,12.8,55.0,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",5.4,8.6,145,SE,1010.0,29.84,0.0,0.0,0.0,91,100,12.2,53.9,12.2,53.9,12.8,55.0,11.3,52.3,0,0,0,0,10.0,6.0,12.4,19.9,3.0,,,0,2025-03-17
1742227200,2025-03-17 12:00,12.2,53.9,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",4.0,6.5,165,SSE,1011.0,29.87,0.0,0.0,0.0,89,100,11.9,53.4,11.9,53.4,12.2,53.9,10.1,50.1,0,0,0,0,10.0,6.0,13.9,22.3,3.0,,,0,2025-03-17
1742230800,2025-03-17 13:00,13.2,55.7,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",7.3,11.8,292,WNW,1011.0,29.87,0.0,0.0,0.0,88,100,12.2,53.9,12.2,53.9,13.2,55.7,8.8,47.9,0,0,0,0,10.0,6.0,19.0,30.6,3.0,,,0,2025-03-17
1742234400,2025-03-17 14:00,11.7,53.0,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",13.9,22.3,352,N,1011.0,29.87,0.0,0.0,0.0,88,100,9.3,48.7,9.3,48.7,11.7,53.0,7.1,44.7,0,0,0,0,10.0,6.0,23.2,37.3,3.0,,,0,2025-03-17
1742238000,2025-03-17 15:00,11.0,51.9,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",10.1,16.2,341,NNW,1012.0,29.88,0.0,0.0,0.0,87,100,9.1,48.3,9.1,48.3,11.0,51.9,4.9,40.8,0,0,0,0,2.0,1.0,22.4,36.0,3.0,,,0,2025-03-17
1742241600,2025-03-17 16:00,10.5,50.9,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.2,18.0,336,NNW,1012.0,29.88,0.0,0.0,0.0,87,100,8.2,46.8,8.2,46.8,10.5,50.9,3.6,38.5,0,0,0,0,10.0,6.0,22.6,36.5,3.0,,,0,2025-03-17
1742245200,2025-03-17 17:00,9.2,48.6,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",13.4,21.6,338,NNW,1012.0,29.89,0.0,0.0,0.0,87,100,6.3,43.3,6.3,43.3,9.2,48.6,2.1,35.8,0,0,0,0,10.0,6.0,24.8,39.9,2.0,,,0,2025-03-17
1742248800,2025-03-17 18:00,8.3,46.9,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",14.3,23.0,322,NW,1013.0,29.92,0.0,0.0,0.0,88,100,4.9,40.9,4.9,40.9,8.3,46.9,1.3,34.4,0,0,0,0,10.0,6.0,24.8,39.9,2.0,,,0,2025-03-17
1742252400,2025-03-17 19:00,5.9,42.7,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",14.5,23.4,331,NNW,1014.0,29.94,0.0,0.0,0.0,89,100,1.9,35.3,1.9,35.3,5.9,42.7,2.2,36.0,0,0,0,0,10.0,6.0,22.4,36.0,2.0,,,0,2025-03-17
1742256000,2025-03-17 20:00,5.0,41.0,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",13.6,22.0,338,NNW,1015.0,29.96,0.0,0.0,0.0,89,100,0.8,33.5,0.8,33.5,5.0,41.0,1.8,35.3,0,0,0,0,10.0,6.0,21.9,35.3,0.0,,,0,2025-03-17
1742259600,2025-03-17 21:00,4.3,39.8,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",12.5,20.2,336,NNW,1015.0,29.98,0.0,0.0,0.0,87,54,0.2,32.4,0.2,32.4,4.3,39.8,1.1,34.0,0,0,0,0,10.0,6.0,19.7,31.7,0.0,,,0,2025-03-17
1742263200,2025-03-17 22:00,6.3,43.4,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",11.9,19.1,327,NNW,1016.0,30.0,0.0,0.0,0.0,85,31,2.9,37.1,2.9,37.1,6.3,43.4,0.8,33.4,0,0,0,0,10.0,6.0,19.5,31.4,0.0,,,0,2025-03-17
1742266800,2025-03-17 23:00,5.1,41.3,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",11.9,19.1,329,NNW,1014.0,29.93,0.0,0.0,0.0,95,100,1.4,34.4,1.4,34.4,5.1,41.3,12.5,54.4,0,0,0,0,10.0,6.0,19.8,31.9,0.0,,,0,2025-03-17
1742270400,2025-03-18 00:00,3.1,37.6,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",12.1,19.4,325,NW,1015.0,29.98,0.0,0.0,0.0,75,54,-1.3,29.7,-1.3,29.7,3.1,37.6,-1.4,29.4,0,0,0,0,10.0,6.0,20.2,32.6,0.0,,,0,2025-03-18
1742274000,2025-03-18 01:00,2.2,36.0,0,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",12.8,20.5,328,NNW,1016.0,30.0,0.0,0.0,0.0,76,77,-2.5,27.5,-2.5,27.5,2.2,36.0,-1.8,28.7,0,0,0,0,10.0,6.0,20.3,32.7,0.0,,,0,2025-03-18
1742277600,2025-03-18 02:00,1.6,34.9,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",11.9,19.1,331,NNW,1016.0,30.01,0.0,0.0,0.0,77,100,-3.1,26.4,-3.1,26.4,1.6,34.9,-2.2,28.1,0,0,0,0,10.0,6.0,20.5,33.0,0.0,,,0,2025-03-18
1742281200,2025-03-18 03:00,1.2,34.1,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",11.0,17.6,334,NNW,1017.0,30.03,0.0,0.0,0.0,77,53,-3.4,25.8,-3.4,25.8,1.2,34.1,-2.6,27.4,0,0,0,0,10.0,6.0,22.4,36.0,0.0,,,0,2025-03-18
1742284800,2025-03-18 04:00,0.8,33.5,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",9.8,15.8,332,NNW,1017.0,30.04,0.0,0.0,0.0,77,29,-3.5,25.6,-3.5,25.6,0.8,33.5,-2.8,27.0,0,0,0,0,10.0,6.0,21.4,34.4,0.0,,,0,2025-03-18
1742288400,2025-03-18 05:00,0.7,33.2,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",9.2,14.8,334,NNW,1018.0,30.05,0.0,0.0,0.0,77,6,-3.5,25.7,-3.5,25.7,0.7,33.2,-3.0,26.7,0,0,0,0,10.0,6.0,20.3,32.7,0.0,,,0,2025-03-18
1742292000,2025-03-18 06:00,0.6,33.1,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",8.9,14.4,324,NW,1018.0,30.07,0.0,0.0,0.0,75,3,-3.5,25.7,-3.5,25.7,0.6,33.1,-3.4,25.9,0,0,0,0,10.0,6.0,20.9,33.7,0.0,,,0,2025-03-18
1742295600,2025-03-18 07:00,0.6,33.1,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",10.3,16.6,328,NNW,1019.0,30.09,0.0,0.0,0.0,73,1,-3.9,24.9,-3.9,24.9,0.6,33.1,-3.6,25.5,0,0,0,0,10.0,6.0,21.4,34.4,0.0,,,0,2025-03-18
1742299200,2025-03-18 08:00,2.8,37.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.1,16.2,338,NNW,1019.0,30.1,0.0,0.0,0.0,72,0,-1.2,29.9,-1.2,29.9,2.8,37.0,-3.8,25.1,0,0,0,0,10.0,6.0,18.1,29.2,2.0,,,0,2025-03-18
1742302800,2025-03-18 09:00,5.0,40.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.3,13.3,349,N,1019.0,30.1,0.0,0.0,0.0,58,1,2.0,35.5,2.0,35.5,5.0,40.9,-3.0,26.7,0,0,0,0,10.0,6.0,19.6,31.6,2.0,,,0,2025-03-18
1742306400,2025-03-18 10:00,6.1,42.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.6,12.2,345,NNW,1019.0,30.1,0.0,0.0,0.0,52,1,3.5,38.3,3.5,38.3,6.1,42.9,-2.5,27.5,0,0,0,0,10.0,6.0,19.8,31.9,3.0,,,0,2025-03-18
1742310000,2025-03-18 11:00,8.1,46.6,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.8,12.6,348,NNW,1019.0,30.1,0.0,0.0,0.0,45,1,5.9,42.7,5.9,42.7,8.1,46.6,-2.1,28.3,0,0,0,0,10.0,6.0,21.7,34.9,3.0,,,0,2025-03-18
1742313600,2025-03-18 12:00,9.9,49.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.9,11.2,342,NNW,1019.0,30.09,0.0,0.0,0.0,38,1,8.4,47.0,8.4,47.0,9.9,49.9,-2.6,27.4,0,0,0,0,10.0,6.0,21.1,34.0,3.0,,,0,2025-03-18
