time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,snow_cm,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv,condition_text,condition_icon,condition_code,date,open,high,low,close,volume
1745449200,2025-04-23 19:00:00,21.7,71.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.3,10.1,326,NNW,1024.0,30.23,0.0,0.0,0.0,59,0,21.7,71.1,21.7,71.1,24.5,76.1,6.0,42.8,0,0,0,0,10.0,6.0,12.4,19.9,6.0,,,0,2025-04-23,243.8362,243.8362,226.5725,227.1089,722109
1745481600,2025-04-24 04:00:00,10.5,51.0,0,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",4.3,6.8,50,NE,1026.0,30.29,0.0,0.0,0.0,96,82,9.9,49.8,9.9,49.8,10.5,51.0,9.9,49.8,0,0,0,0,10.0,6.0,7.4,12.0,0.0,,,0,2025-04-24,227.1685,227.1685,223.8012,224.1687,33736
1745485200,2025-04-24 05:00:00,10.3,50.6,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",4.5,7.2,60,ENE,1026.0,30.3,0.0,0.0,0.0,97,100,9.6,49.2,9.6,49.2,10.3,50.6,9.7,49.4,0,0,0,0,10.0,6.0,7.8,12.5,0.0,,,0,2025-04-24,224.2283,225.6786,224.139,225.4799,7767
1745488800,2025-04-24 06:00:00,10.2,50.4,0,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",4.0,6.5,69,ENE,1027.0,30.31,0.0,0.0,0.0,95,82,9.6,49.3,9.6,49.3,10.2,50.4,9.3,48.8,0,0,0,0,10.0,6.0,6.9,11.1,0.0,,,0,2025-04-24,225.5693,227.9532,224.7846,227.3573,56728
1745492400,2025-04-24 07:00:00,11.4,52.5,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",4.3,6.8,86,E,1027.0,30.32,0.0,0.0,0.0,94,73,10.9,51.5,10.9,51.5,11.4,52.5,7.0,44.7,0,0,0,0,10.0,6.0,6.7,10.8,3.0,,,0,2025-04-24,227.1487,228.6982,225.9766,228.2612,122143
1745496000,2025-04-24 08:00:00,13.6,56.4,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",4.7,7.6,105,ESE,1027.0,30.33,0.0,0.0,0.0,93,63,13.3,55.9,13.3,55.9,13.6,56.4,6.9,44.4,0,0,0,0,10.0,6.0,6.4,10.3,3.0,,,0,2025-04-24,227.1189,243.8362,223.99,227.8638,232101
1745499600,2025-04-24 09:00:00,16.0,60.9,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",5.8,9.4,114,ESE,1028.0,30.34,0.0,0.0,0.0,68,40,16.0,60.9,16.0,60.9,16.0,60.9,6.3,43.3,0,0,0,0,10.0,6.0,7.2,11.7,5.0,,,0,2025-04-24,227.8539,230.1981,222.9372,226.9897,4469256
1745503200,2025-04-24 10:00:00,18.4,65.2,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",7.2,11.5,136,SE,1028.0,30.35,0.0,0.0,0.0,56,28,18.4,65.2,18.4,65.2,18.4,65.2,5.8,42.4,0,0,0,0,10.0,6.0,8.3,13.3,5.0,,,0,2025-04-24,226.9699,231.2212,226.6917,228.8308,2755449
1745506800,2025-04-24 11:00:00,21.5,70.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.0,9.6,150,SSE,1028.0,30.36,0.0,0.0,0.0,43,17,21.5,70.8,21.5,70.8,24.1,75.3,4.6,40.3,0,0,0,0,10.0,6.0,10.6,17.0,6.0,,,0,2025-04-24,229.0855,229.2843,224.7945,226.0262,1645204
1745510400,2025-04-24 12:00:00,23.0,73.4,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.7,14.0,160,SSE,1027.0,30.32,0.0,0.0,0.0,42,16,24.5,76.0,23.0,73.4,24.5,76.0,4.1,39.4,0,0,0,0,10.0,6.0,12.7,20.5,6.0,,,0,2025-04-24,225.9766,229.4879,224.8442,227.2579,1257916
1745514000,2025-04-24 13:00:00,23.9,75.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.1,13.0,158,SSE,1026.0,30.31,0.0,0.0,0.0,42,16,24.8,76.7,23.9,75.0,24.8,76.7,4.0,39.2,0,0,0,0,10.0,6.0,16.9,27.2,6.0,,,0,2025-04-24,227.1586,228.0526,225.6587,226.3292,817324
1745517600,2025-04-24 14:00:00,24.5,76.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",9.8,15.8,155,SSE,1026.0,30.28,0.0,0.0,0.0,42,16,25.1,77.3,24.5,76.1,25.1,77.3,4.4,40.0,0,0,0,0,10.0,6.0,18.6,29.9,6.0,,,0,2025-04-24,226.2919,228.9465,225.8591,228.7479,999221
1745521200,2025-04-24 15:00:00,22.8,73.1,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",10.3,16.6,158,SSE,1025.0,30.28,0.0,0.0,0.0,46,40,24.6,76.2,22.8,73.1,24.6,76.2,5.1,41.1,0,0,0,0,10.0,6.0,22.8,36.6,6.0,,,0,2025-04-24,228.589,228.589,226.4931,227.6751,1972863
1745524800,2025-04-24 16:00:00,22.6,72.8,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",10.7,17.3,158,SSE,1024.0,30.25,0.0,0.0,0.0,49,52,24.6,76.2,22.6,72.8,24.6,76.2,6.0,42.7,0,0,0,0,10.0,6.0,22.7,36.6,6.0,,,0,2025-04-24,227.7744,228.3406,227.4665,227.6652,2692003
1745528400,2025-04-24 17:00:00,22.0,71.6,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",11.6,18.7,149,SSE,1024.0,30.23,0.0,0.0,0.0,51,64,22.0,71.6,22.0,71.6,24.5,76.0,6.9,44.4,0,0,0,0,10.0,6.0,17.7,28.4,5.0,,,0,2025-04-24,227.6652,227.7645,227.4665,227.5857,7715
1745532000,2025-04-24 18:00:00,21.5,70.7,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",9.5,15.3,159,SSE,1024.0,30.23,0.0,0.0,0.0,58,40,21.5,70.7,21.5,70.7,24.5,76.0,6.6,43.9,0,0,0,0,10.0,6.0,16.1,26.0,6.0,,,0,2025-04-24,227.5658,228.0128,227.4665,227.9135,838869
1745535600,2025-04-24 19:00:00,22.6,72.7,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",7.7,12.5,160,SSE,1024.0,30.23,0.0,0.0,0.0,62,28,24.8,76.6,22.6,72.7,24.8,76.6,6.7,44.1,0,0,0,0,10.0,6.0,17.2,27.7,6.0,,,0,2025-04-24,227.7943,228.0625,227.5658,227.8142,835779
1745568000,2025-04-25 04:00:00,14.7,58.4,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.8,12.6,229,SW,1024.0,30.23,0.0,0.0,0.0,58,3,13.9,57.0,13.9,57.0,14.7,58.4,6.4,43.6,0,0,0,0,10.0,6.0,12.6,20.2,0.0,,,0,2025-04-25,228.3605,228.3605,227.536,227.7645,1829
1745571600,2025-04-25 05:00:00,14.2,57.6,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.4,11.9,228,SW,1024.0,30.23,0.0,0.0,0.0,59,6,13.5,56.2,13.5,56.2,14.2,57.6,6.3,43.4,0,0,0,0,10.0,6.0,11.6,18.7,0.0,,,0,2025-04-25,227.7645,228.0526,227.5758,227.5758,1027
1745575200,2025-04-25 06:00:00,13.8,56.8,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",6.5,10.4,222,SW,1024.0,30.24,0.0,0.0,0.0,60,6,13.1,55.5,13.1,55.5,13.8,56.8,6.2,43.1,0,0,0,0,10.0,6.0,10.4,16.7,0.0,,,0,2025-04-25,227.7148,227.9532,226.2845,226.5129,3773
1745578800,2025-04-25 07:00:00,14.3,57.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.4,8.6,226,SW,1025.0,30.26,0.0,0.0,0.0,62,5,13.9,57.1,13.9,57.1,14.3,57.7,6.1,43.0,0,0,0,0,10.0,6.0,8.2,13.1,4.0,,,0,2025-04-25,226.5229,227.4665,226.4931,226.95,4331
1745582400,2025-04-25 08:00:00,15.7,60.2,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.3,10.1,229,SW,1024.0,30.25,0.0,0.0,0.0,54,5,15.7,60.2,15.7,60.2,15.7,60.2,5.6,42.1,0,0,0,0,10.0,6.0,8.5,13.7,5.0,,,0,2025-04-25,226.5626,229.0856,226.4732,226.8209,10555
1745586000,2025-04-25 09:00:00,17.6,63.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.2,11.5,228,SW,1024.0,30.24,0.0,0.0,0.0,43,8,17.6,63.7,17.6,63.7,17.6,63.7,4.3,39.8,0,0,0,0,10.0,6.0,11.4,18.3,5.0,,,0,2025-04-25,226.8209,228.1279,224.8045,225.5892,681880
1745589600,2025-04-25 10:00:00,19.6,67.4,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.9,11.2,216,SW,1024.0,30.24,0.0,0.0,0.0,33,11,19.6,67.4,19.6,67.4,19.6,67.4,2.8,37.1,0,0,0,0,10.0,6.0,12.7,20.4,5.0,,,0,2025-04-25,225.8375,227.9532,225.5892,227.7645,918746
1745593200,2025-04-25 11:00:00,21.2,70.2,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.8,12.6,210,SSW,1024.0,30.23,0.0,0.0,0.0,29,6,21.2,70.2,21.2,70.2,22.9,73.2,2.8,37.0,0,0,0,0,10.0,6.0,16.7,26.9,6.0,,,0,2025-04-25,227.7347,228.7081,226.9798,227.397,625982
1745596800,2025-04-25 12:00:00,22.4,72.3,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",8.7,14.0,197,SSW,1023.0,30.21,0.0,0.0,0.0,28,59,23.2,73.8,22.4,72.3,23.2,73.8,3.3,38.0,0,0,0,0,10.0,6.0,18.1,29.2,6.0,,,0,2025-04-25,227.3672,229.7759,227.1288,229.5326,903259
1745600400,2025-04-25 13:00:00,23.9,74.9,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",9.2,14.8,179,S,1022.0,30.19,0.0,0.0,0.0,29,28,24.0,75.1,23.9,74.9,24.0,75.1,6.5,43.7,0,0,0,0,10.0,6.0,18.3,29.4,6.0,,,0,2025-04-25,229.4829,230.804,228.6485,228.9465,712791
1745604000,2025-04-25 14:00:00,23.0,73.4,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.4,18.4,159,SSE,1022.0,30.17,0.0,0.0,0.0,34,97,24.0,75.1,23.0,73.4,24.0,75.1,6.2,43.2,0,0,0,0,10.0,6.0,17.4,28.0,5.0,,,0,2025-04-25,228.8869,231.3964,228.8671,231.3404,714392
1745607600,2025-04-25 15:00:00,22.8,73.0,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",12.8,20.5,156,SSE,1021.0,30.16,0.0,0.0,0.0,40,38,24.3,75.7,22.8,73.0,24.3,75.7,9.1,48.3,0,0,0,0,10.0,6.0,21.6,34.8,6.0,,,0,2025-04-25,231.3901,231.7973,230.4762,230.8437,1199396
1745611200,2025-04-25 16:00:00,21.5,70.6,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",12.1,19.5,158,SSE,1021.0,30.14,0.0,0.0,0.0,49,17,21.5,70.6,21.5,70.6,24.3,75.7,11.2,52.2,0,0,0,0,10.0,6.0,21.5,34.7,6.0,,,0,2025-04-25,230.8487,230.9431,228.5592,230.8537,2365923
1745614800,2025-04-25 17:00:00,20.8,69.5,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",12.8,20.6,160,SSE,1020.0,30.12,0.0,0.0,0.0,59,92,20.8,69.5,20.8,69.5,20.8,69.5,11.2,52.2,0,0,0,0,10.0,6.0,20.7,33.3,5.0,,,0,2025-04-25,230.2776,230.9431,230.2776,230.5954,401
1745618400,2025-04-25 18:00:00,19.5,67.1,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",12.9,20.7,164,SSE,1020.0,30.11,0.0,0.0,0.0,73,100,19.5,67.1,19.5,67.1,19.5,67.1,12.5,54.4,0,0,0,0,10.0,6.0,22.4,36.1,4.0,,,0,2025-04-25,230.9232,231.4092,230.6451,230.7643,741118
1745622000,2025-04-25 19:00:00,18.1,64.6,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.8,19.0,164,SSE,1020.0,30.11,0.0,0.0,0.0,83,97,18.1,64.6,18.1,64.6,18.1,64.6,13.2,55.7,0,0,0,0,10.0,6.0,22.1,35.6,4.0,,,0,2025-04-25,230.8537,231.0523,230.6451,230.9927,729544
1745827200,2025-04-28 04:00:00,9.7,49.4,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",8.9,14.4,334,NNW,1023.0,30.2,0.0,0.0,0.0,65,0,7.6,45.7,7.6,45.7,9.7,49.4,3.4,38.2,0,0,0,0,10.0,6.0,13.6,21.9,0.0,,,0,2025-04-28,230.8537,230.9927,229.91,230.4166,254
1745830800,2025-04-28 05:00:00,9.4,49.0,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.4,11.9,330,NNW,1023.0,30.22,0.0,0.0,0.0,66,0,7.7,45.8,7.7,45.8,9.4,49.0,3.3,38.0,0,0,0,0,10.0,6.0,11.7,18.9,0.0,,,0,2025-04-28,230.2478,230.5954,230.208,230.4266,217
1745834400,2025-04-28 06:00:00,9.4,49.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.8,9.4,320,NW,1024.0,30.25,0.0,0.0,0.0,66,0,8.1,46.5,8.1,46.5,9.4,49.0,3.2,37.8,0,0,0,0,10.0,6.0,12.1,19.4,3.0,,,0,2025-04-28,230.4464,230.4762,230.1981,230.3372,194
1745838000,2025-04-28 07:00:00,10.4,50.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.1,8.3,314,NW,1025.0,30.28,0.0,0.0,0.0,65,0,9.4,49.0,9.4,49.0,10.4,50.7,3.2,37.7,0,0,0,0,10.0,6.0,8.3,13.4,4.0,,,0,2025-04-28,230.3769,230.8537,230.1484,230.7444,1317
1745841600,2025-04-28 08:00:00,12.2,54.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.8,9.4,332,NNW,1026.0,30.29,0.0,0.0,0.0,55,0,11.4,52.4,11.4,52.4,12.2,54.0,2.8,37.0,0,0,0,0,10.0,6.0,10.3,16.6,4.0,,,0,2025-04-28,230.4464,232.0345,229.6121,231.0523,8259
1745845200,2025-04-28 09:00:00,14.4,57.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.0,9.7,344,NNW,1026.0,30.31,0.0,0.0,0.0,46,0,13.9,57.1,13.9,57.1,14.4,57.9,2.7,36.8,0,0,0,0,10.0,6.0,10.2,16.5,4.0,,,0,2025-04-28,231.4993,234.3402,230.8835,231.7824,478835
1745848800,2025-04-28 10:00:00,17.4,63.3,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.8,9.4,351,N,1027.0,30.32,0.0,0.0,0.0,38,0,17.4,63.3,17.4,63.3,17.4,63.3,2.4,36.3,0,0,0,0,10.0,6.0,10.6,17.1,5.0,,,0,2025-04-28,231.6483,232.1846,230.516,231.2113,465640
1745852400,2025-04-28 11:00:00,20.0,68.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.1,8.3,352,N,1027.0,30.32,0.0,0.0,0.0,32,0,20.0,68.0,20.0,68.0,20.0,68.0,3.4,38.1,0,0,0,0,10.0,6.0,10.5,16.8,6.0,,,0,2025-04-28,231.1914,232.2741,230.7544,231.6781,284533
1745856000,2025-04-28 12:00:00,22.1,71.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.4,5.4,340,NNW,1026.0,30.31,0.0,0.0,0.0,27,0,23.0,73.5,22.1,71.7,23.0,73.5,2.9,37.3,0,0,0,0,10.0,6.0,9.2,14.8,6.0,,,0,2025-04-28,231.6682,231.9662,231.0126,231.4199,201188
1745859600,2025-04-28 13:00:00,23.4,74.2,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,284,WNW,1026.0,30.3,0.0,0.0,0.0,25,0,23.3,74.0,23.4,74.2,23.3,74.0,2.7,36.8,0,0,0,0,10.0,6.0,8.1,13.1,6.0,,,0,2025-04-28,231.4332,233.2674,231.3106,233.1829,301634
1745863200,2025-04-28 14:00:00,23.2,73.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.1,5.0,226,SW,1026.0,30.29,0.0,0.0,0.0,23,0,23.3,74.0,23.2,73.8,23.3,74.0,2.5,36.5,0,0,0,0,10.0,6.0,8.2,13.2,6.0,,,0,2025-04-28,233.1681,233.9528,232.6714,233.6548,344614
1745866800,2025-04-28 15:00:00,23.6,74.5,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.7,7.6,207,SSW,1026.0,30.28,0.0,0.0,0.0,23,0,23.5,74.3,23.6,74.5,23.5,74.3,2.6,36.7,0,0,0,0,10.0,6.0,9.5,15.3,6.0,,,0,2025-04-28,233.6349,235.0454,233.5555,234.5488,967224
1745870400,2025-04-28 16:00:00,24.6,76.3,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.3,10.1,196,SSW,1025.0,30.27,0.0,0.0,0.0,24,0,23.9,75.0,24.6,76.3,23.9,75.0,2.8,37.0,0,0,0,0,10.0,6.0,11.1,17.9,6.0,,,0,2025-04-28,234.4991,234.9858,233.2277,233.9528,1480777
1745874000,2025-04-28 17:00:00,24.2,75.5,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.1,13.0,190,S,1025.0,30.26,0.0,0.0,0.0,25,0,23.8,74.8,24.2,75.5,23.8,74.8,3.4,38.1,0,0,0,0,10.0,6.0,12.3,19.9,6.0,,,0,2025-04-28,234.221,234.3203,233.8336,234.2408,797
1745877600,2025-04-28 18:00:00,23.3,73.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.3,13.3,180,S,1025.0,30.27,0.0,0.0,0.0,29,0,23.7,74.6,23.3,73.9,23.7,74.6,4.4,40.0,0,0,0,0,10.0,6.0,13.9,22.3,6.0,,,0,2025-04-28,233.923,234.5786,230.8537,233.8336,444998
1745881200,2025-04-28 19:00:00,20.5,68.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.7,10.7,184,S,1025.0,30.28,0.0,0.0,0.0,38,0,20.5,68.9,20.5,68.9,20.5,68.9,7.5,45.5,0,0,0,0,10.0,6.0,13.2,21.3,6.0,,,0,2025-04-28,234.5786,234.5984,233.8733,234.0367,450690
1745913600,2025-04-29 04:00:00,13.3,55.9,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.8,12.6,220,SW,1024.0,30.25,0.0,0.0,0.0,64,3,12.6,54.6,12.6,54.6,13.3,55.9,6.5,43.8,0,0,0,0,10.0,6.0,12.3,19.8,0.0,,,0,2025-04-29,235.0156,235.403,234.956,235.0752,145
1745917200,2025-04-29 05:00:00,13.4,56.1,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",8.5,13.7,228,SW,1024.0,30.25,0.0,0.0,0.0,61,4,12.6,54.6,12.6,54.6,13.4,56.1,5.7,42.3,0,0,0,0,10.0,6.0,13.2,21.3,0.0,,,0,2025-04-29,235.3931,235.4527,235.0951,235.4527,734
1745920800,2025-04-29 06:00:00,13.6,56.4,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.5,13.7,223,SW,1024.0,30.25,0.0,0.0,0.0,57,2,12.7,54.8,12.7,54.8,13.6,56.4,5.3,41.5,0,0,0,0,10.0,6.0,13.4,21.6,4.0,,,0,2025-04-29,235.4527,235.7904,234.4196,234.9064,1936
1745924400,2025-04-29 07:00:00,13.8,56.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.5,13.7,227,SW,1024.0,30.25,0.0,0.0,0.0,56,1,12.9,55.1,12.9,55.1,13.8,56.8,5.0,41.0,0,0,0,0,10.0,6.0,12.5,20.1,4.0,,,0,2025-04-29,234.9958,235.3533,234.519,235.2838,1872
1745928000,2025-04-29 08:00:00,15.7,60.2,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.1,16.2,221,SW,1024.0,30.25,0.0,0.0,0.0,54,0,15.0,59.0,15.0,59.0,16.3,61.4,4.8,40.6,0,0,0,0,10.0,6.0,13.4,21.5,5.0,,,0,2025-04-29,234.6382,235.4129,234.2706,234.6481,4309
1745931600,2025-04-29 09:00:00,17.5,63.6,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",11.2,18.0,210,SSW,1024.0,30.22,0.0,0.0,0.0,46,6,17.1,62.7,17.1,62.7,18.8,65.9,5.7,42.3,0,0,0,0,10.0,6.0,13.8,22.1,5.0,,,0,2025-04-29,234.6382,237.032,233.5555,236.7042,385062
1745935200,2025-04-29 10:00:00,19.4,66.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",12.8,20.5,213,SSW,1023.0,30.21,0.0,0.0,0.0,43,9,19.1,66.4,19.1,66.4,21.3,70.4,6.2,43.2,0,0,0,0,10.0,6.0,14.8,23.8,5.0,,,0,2025-04-29,236.5858,237.7472,235.85,237.5684,521398
1745938800,2025-04-29 11:00:00,21.4,70.5,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",13.4,21.6,210,SSW,1023.0,30.2,0.0,0.0,0.0,39,12,21.3,70.3,21.3,70.3,23.0,73.3,6.7,44.0,0,0,0,0,10.0,6.0,15.4,24.8,6.0,,,0,2025-04-29,237.6181,237.6876,236.3468,237.1065,358797
1745942400,2025-04-29 12:00:00,22.9,73.3,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",14.5,23.4,209,SSW,1021.0,30.16,0.0,0.0,0.0,37,16,24.0,75.2,22.9,73.2,24.0,75.2,7.8,46.1,0,0,0,0,10.0,6.0,16.7,26.9,6.0,,,0,2025-04-29,237.1115,238.2439,236.3566,236.6148,354062
1745946000,2025-04-29 13:00:00,24.3,75.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",14.8,23.8,208,SSW,1020.0,30.13,0.0,0.0,0.0,36,17,24.7,76.5,24.2,75.6,24.7,76.5,8.4,47.1,0,0,0,0,10.0,6.0,17.0,27.3,6.0,,,0,2025-04-29,236.5905,238.1892,236.3698,238.1147,275420
1745949600,2025-04-29 14:00:00,25.0,76.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",14.5,23.4,210,SSW,1020.0,30.11,0.0,0.0,0.0,35,19,25.2,77.4,24.9,76.9,25.2,77.4,9.0,48.1,0,0,0,0,10.0,6.0,16.7,26.9,6.0,,,0,2025-04-29,238.1147,238.3035,237.7373,237.9009,240179
1745953200,2025-04-29 15:00:00,25.3,77.6,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",14.5,23.4,211,SSW,1018.0,30.07,0.0,0.0,0.0,38,25,25.5,77.9,25.3,77.6,25.5,77.9,10.3,50.5,0,0,0,0,10.0,6.0,16.7,26.9,7.0,,,0,2025-04-29,237.8962,238.373,237.6181,237.7075,613477
1745956800,2025-04-29 16:00:00,25.5,77.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",15.2,24.5,218,SW,1017.0,30.05,0.0,0.0,0.0,40,28,25.7,78.3,25.5,77.9,25.7,78.3,10.9,51.7,0,0,0,0,10.0,6.0,17.9,28.7,7.0,,,0,2025-04-29,237.7075,238.3929,234.6481,237.7273,1588763
1745960400,2025-04-29 17:00:00,24.5,76.1,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",16.3,26.3,218,SW,1017.0,30.02,0.0,0.0,0.0,41,31,25.4,77.8,24.5,76.1,25.4,77.8,11.6,52.9,0,0,0,0,10.0,6.0,20.4,32.9,6.0,,,0,2025-04-29,238.0452,238.0949,235.5321,237.6975,81685
1745964000,2025-04-29 18:00:00,23.5,74.2,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",14.1,22.7,218,SW,1016.0,30.01,0.0,0.0,0.0,49,24,25.1,77.2,23.5,74.2,25.1,77.2,12.0,53.6,0,0,0,0,10.0,6.0,19.4,31.2,6.0,,,0,2025-04-29,237.4492,237.7869,234.5786,237.6975,501867
